Time,return
2022-08-24 09:30:00,0.0010615711252653
2022-08-24 09:31:00,-0.000706963591375
2022-08-24 09:33:00,0.0
2022-08-24 09:34:00,0.0007072135785007
2022-08-24 09:35:00,-0.0007067137809187
2022-08-24 09:37:00,0.0
2022-08-24 09:38:00,0.0003538570417551
2022-08-24 09:39:00,0.0007074637424831
2022-08-24 09:40:00,-0.0010604453870625
2022-08-24 09:42:00,0.0007082152974504
2022-08-24 09:43:00,-0.0007077140835102
2022-08-24 09:44:00,0.0007082152974504
2022-08-24 09:45:00,-0.0010615711252653
2022-08-24 09:47:00,0.0
2022-08-24 09:48:00,-0.0003538570417551
2022-08-24 09:49:00,-0.0003539823008849
2022-08-24 09:50:00,0.0003541076487252
2022-08-24 09:51:00,0.0
2022-08-24 09:52:00,-0.0007079646017699
2022-08-24 09:54:00,-0.0007079646017699
2022-08-24 09:55:00,0.0
2022-08-24 09:56:00,0.0010626992561105
2022-08-24 09:57:00,0.0
2022-08-24 09:58:00,-0.0003538570417551
2022-08-24 09:59:00,-0.0014159292035398
2022-08-24 10:01:00,0.002125398512221
2022-08-24 10:02:00,0.000706963591375
2022-08-24 10:03:00,0.0010596962204168
2022-08-24 10:04:00,0.0
2022-08-24 10:05:00,0.0003528581510232
2022-08-24 10:06:00,-0.001763668430335
2022-08-24 10:07:00,-0.001060070671378
2022-08-24 10:08:00,0.0
2022-08-24 10:09:00,0.0
2022-08-24 10:11:00,-0.0007067137809187
2022-08-24 10:13:00,-0.0003534817956875
2022-08-24 10:32:00,-0.0010611956137247
2022-08-24 10:33:00,0.0007082152974504
2022-08-24 10:34:00,-0.0003538570417551
2022-08-24 10:36:00,-0.0010615711252653
2022-08-24 10:37:00,0.0007084661707403
2022-08-24 10:38:00,-0.0003539823008849
2022-08-24 10:39:00,0.0
2022-08-24 10:40:00,0.0010623229461756
2022-08-24 10:41:00,-0.0007074637424831
2022-08-24 10:42:00,-0.0003539823008849
2022-08-24 10:44:00,0.0
2022-08-24 10:45:00,0.0010619469026548
2022-08-24 10:46:00,-0.0007072135785007
2022-08-24 10:47:00,0.0010615711252653
2022-08-24 10:48:00,-0.0003534817956875
2022-08-24 10:49:00,-0.0003536067892503
2022-08-24 10:51:00,0.0
2022-08-24 10:52:00,0.0007072135785007
2022-08-24 10:53:00,0.0003533568904593
2022-08-24 10:54:00,-0.0003532320734722
2022-08-24 10:55:00,0.0007067137809187
2022-08-24 10:56:00,0.0007062146892655
2022-08-24 10:57:00,0.0
2022-08-24 10:58:00,-0.0003528581510232
2022-08-24 10:59:00,0.0003529827038475
2022-08-24 11:00:00,-0.0003528581510232
2022-08-24 11:02:00,0.001410934744268
2022-08-24 11:03:00,-0.0014089468122578
2022-08-24 11:04:00,0.0
2022-08-24 11:05:00,0.001058201058201
2022-08-24 11:06:00,0.0007047216349541
2022-08-24 11:07:00,-0.0007042253521126
2022-08-24 11:08:00,-0.0007047216349541
2022-08-24 11:09:00,0.0003526093088857
2022-08-24 11:10:00,-0.00105745505816
2022-08-24 11:12:00,0.0
2022-08-24 11:13:00,0.0
2022-08-24 11:14:00,-0.0007052186177715
2022-08-24 11:16:00,-0.0007052186177715
2022-08-24 11:18:00,0.0
2022-08-24 11:19:00,-0.000705467372134
2022-08-24 11:20:00,0.0003529827038475
2022-08-24 11:21:00,0.0
2022-08-24 11:22:00,0.0
2022-08-24 11:23:00,0.0
2022-08-24 11:24:00,-0.0003528581510232
2022-08-24 11:25:00,-0.0003529827038475
2022-08-24 11:27:00,-0.0010589481115425
2022-08-24 11:29:00,-0.000706963591375
